latitude,longitude,weather_id,weather_main,weather_description,weather_icon,temperature,feels_like,pressure,humidity,visibility,wind_speed,wind_direction,rain,snow,clouds,sunrise,sunset,w_date,w_time
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.89,284.37,1010,86,10000,7.2,220,0,0,75,1679293712,1679337403,2023-03-20,05:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.46,283.92,1010,87,10000,5.14,220,0,0,75,1679293712,1679337403,2023-03-20,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.25,283.69,1011,87,10000,4.63,220,0.51,0,75,1679293712,1679337403,2023-03-20,07:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.8,284.32,1011,88,10000,6.17,220,0,0,75,1679293712,1679337403,2023-03-20,08:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,285.83,285.35,1011,84,10000,6.17,220,0,0,75,1679293712,1679337403,2023-03-20,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,286.9,286.39,1012,79,10000,7.2,220,0,0,75,1679293712,1679337403,2023-03-20,10:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,287.61,287.04,1011,74,10000,7.72,220,0,0,75,1679293712,1679337403,2023-03-20,11:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,287.67,287.08,1010,73,10000,5.14,210,0,0,75,1679293712,1679337403,2023-03-20,12:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,288.85,288.36,1010,72,10000,7.2,210,0,0,75,1679293712,1679337403,2023-03-20,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,288.81,288.23,1009,69,10000,5.66,200,NULL,0,75,1679293712,1679337403,2023-03-20,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,288.21,287.63,1008,71,10000,5.14,200,NULL,0,75,1679293712,1679337403,2023-03-20,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.95,287.42,1008,74,10000,6.69,220,NULL,0,75,1679293712,1679337403,2023-03-20,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.46,286.9,1007,75,10000,4.12,190,NULL,0,75,1679293712,1679337403,2023-03-20,17:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.75,286.2,1007,78,10000,4.12,180,NULL,0,75,1679293712,1679337403,2023-03-20,18:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,286.15,285.59,1006,80,10000,6.17,180,NULL,0,75,1679293712,1679337403,2023-03-20,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.03,284.49,1005,85,10000,6.69,180,NULL,0,75,1679293712,1679337403,2023-03-20,20:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.14,284.61,1004,85,10000,7.2,190,NULL,0,75,1679293712,1679337403,2023-03-20,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.19,284.59,1005,82,10000,6.17,200,NULL,0,75,1679293712,1679337403,2023-03-20,22:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.95,284.27,1004,80,10000,6.17,200,NULL,0,75,1679293712,1679337403,2023-03-20,23:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.44,283.71,1003,80,10000,5.66,190,NULL,0,75,1679379966,1679423912,2023-03-21,00:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.3,283.56,1002,80,10000,4.63,210,NULL,0,75,1679379966,1679423912,2023-03-21,01:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.99,283.3,1002,83,10000,4.63,200,NULL,0,75,1679379966,1679423912,2023-03-21,02:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.77,283.11,1002,85,10000,4.63,200,NULL,0,75,1679379966,1679423912,2023-03-21,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.47,282.83,1000,87,10000,3.6,190,NULL,0,75,1679379966,1679423912,2023-03-21,04:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.11,281.29,999,88,10000,3.6,200,NULL,0,75,1679379966,1679423912,2023-03-21,05:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.59,282.96,1001,87,10000,7.2,220,NULL,0,75,1679379966,1679423912,2023-03-21,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.16,282.51,1001,88,10000,6.17,240,NULL,0,75,1679379966,1679423912,2023-03-21,07:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09d,283.38,282.7,1001,86,10000,8.23,240,NULL,0,75,1679379966,1679423912,2023-03-21,08:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.64,282.89,1002,82,10000,8.23,230,NULL,0,75,1679379966,1679423912,2023-03-21,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.89,284.1,1001,76,10000,7.2,230,NULL,0,75,1679379966,1679423912,2023-03-21,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.47,284.77,1002,77,10000,8.75,220,NULL,0,75,1679379966,1679423912,2023-03-21,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.87,285.08,1002,72,10000,8.75,210,NULL,0,75,1679379966,1679423912,2023-03-21,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.99,285.24,1000,73,10000,9.26,220,NULL,0,75,1679379966,1679423912,2023-03-21,13:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09d,286.51,285.73,1000,70,10000,8.23,220,NULL,0,75,1679379966,1679423912,2023-03-21,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.39,284.6,998,74,10000,7.72,200,NULL,0,75,1679379966,1679423912,2023-03-21,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.8,284.11,997,80,10000,7.72,200,NULL,0,75,1679379966,1679423912,2023-03-21,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.41,283.73,995,82,10000,8.75,200,0.25,0,75,1679379966,1679423912,2023-03-21,17:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.5,283.86,994,83,10000,10.29,190,0.25,0,75,1679379966,1679423912,2023-03-21,18:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.47,283.9,992,86,10000,11.83,200,0.38,0,75,1679379966,1679423912,2023-03-21,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285,284.41,991,83,10000,11.32,200,0.25,0,75,1679379966,1679423912,2023-03-21,20:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10n,285.49,284.92,989,82,10000,9.77,200,NULL,0,75,1679379966,1679423912,2023-03-21,21:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10n,285.26,284.69,988,83,10000,11.32,210,NULL,0,75,1679379966,1679423912,2023-03-21,22:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.24,284.72,987,85,10000,10.29,210,0.59,0,75,1679379966,1679423912,2023-03-21,23:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.58,285.02,986,82,10000,8.75,200,0.25,0,75,1679466220,1679510420,2023-03-22,00:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.23,284.61,987,81,10000,13.38,240,0.25,0,75,1679466220,1679510420,2023-03-22,01:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.8,278.44,988,71,10000,12.35,240,NULL,0,40,1679466220,1679510420,2023-03-22,02:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.7,277.06,990,68,10000,11.83,230,NULL,0,40,1679466220,1679510420,2023-03-22,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,280.67,276.39,991,69,10000,8.75,220,NULL,0,20,1679466220,1679510420,2023-03-22,04:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,280.47,276,991,71,10000,9.26,220,0,0,20,1679466220,1679510420,2023-03-22,05:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,280.02,275.54,992,74,10000,8.75,210,0,0,20,1679466220,1679510420,2023-03-22,06:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02d,280.74,276.48,992,70,10000,8.75,210,0,0,20,1679466220,1679510420,2023-03-22,07:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02d,281.36,277.17,992,70,10000,9.26,210,0,0,20,1679466220,1679510420,2023-03-22,08:00:00
53.3498,-6.2603,800,Clear,"clear sky",01d,282.76,279.01,991,66,10000,9.26,210,0,0,0,1679466220,1679510420,2023-03-22,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.5,282.31,992,66,10000,10.29,210,0,0,75,1679466220,1679510420,2023-03-22,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.71,283.64,990,66,10000,10.29,210,NULL,0,20,1679466220,1679510420,2023-03-22,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.34,283.19,990,64,10000,9.26,210,NULL,0,75,1679466220,1679510420,2023-03-22,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.06,285,991,61,10000,9.77,210,NULL,0,40,1679466220,1679510420,2023-03-22,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.29,285.2,989,59,10000,10.8,200,NULL,0,40,1679466220,1679510420,2023-03-22,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.86,284.83,988,63,10000,9.26,200,NULL,0,75,1679466220,1679510420,2023-03-22,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.1,284.1,987,67,10000,10.29,210,NULL,0,75,1679466220,1679510420,2023-03-22,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.68,283.69,985,69,10000,8.75,190,NULL,0,75,1679466220,1679510420,2023-03-22,17:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.1,283.13,984,72,10000,7.2,200,NULL,0,75,1679466220,1679510420,2023-03-22,18:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,283.03,279.74,984,77,10000,7.72,210,NULL,0,40,1679466220,1679510420,2023-03-22,19:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,281.61,278.05,984,81,10000,7.2,220,0.51,0,75,1679466220,1679510420,2023-03-22,20:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,281.93,277.8,985,76,10000,9.77,220,NULL,0,40,1679466220,1679510420,2023-03-22,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.42,277.37,986,74,10000,8.75,220,NULL,0,75,1679466220,1679510420,2023-03-22,22:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,280.83,277.21,986,75,10000,6.69,230,0,0,20,1679466220,1679510420,2023-03-22,23:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,280.85,276.91,987,74,10000,7.72,210,0,0,40,1679552474,1679596929,2023-03-23,00:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,281.34,277.41,987,74,10000,8.23,200,0,0,75,1679552474,1679596929,2023-03-23,01:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,280.35,275.84,988,82,10000,9.26,220,0.25,0,75,1679552474,1679596929,2023-03-23,02:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,280.51,276.8,987,85,10000,6.69,210,0.25,0,75,1679552474,1679596929,2023-03-23,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,280.6,276.91,986,83,10000,6.69,200,0.68,0,75,1679552474,1679596929,2023-03-23,04:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.2,277.37,986,82,10000,7.72,210,NULL,0,20,1679552474,1679596929,2023-03-23,05:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.2,277.22,986,80,10000,8.23,210,NULL,0,75,1679552474,1679596929,2023-03-23,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.61,277.5,986,79,10000,9.26,210,NULL,0,20,1679552474,1679596929,2023-03-23,07:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.64,278.97,986,77,10000,8.75,210,NULL,0,20,1679552474,1679596929,2023-03-23,08:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.65,282.69,987,74,10000,10.29,210,NULL,0,20,1679552474,1679596929,2023-03-23,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.61,283.61,988,69,10000,10.29,210,NULL,0,40,1679552474,1679596929,2023-03-23,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.67,284.73,988,67,10000,9.26,220,NULL,0,40,1679552474,1679596929,2023-03-23,11:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,286.12,285.2,988,66,10000,8.75,220,NULL,0,40,1679552474,1679596929,2023-03-23,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.36,285.49,986,67,10000,9.77,210,NULL,0,75,1679552474,1679596929,2023-03-23,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.68,285.71,985,62,10000,10.8,210,NULL,0,75,1679552474,1679596929,2023-03-23,14:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,286.59,285.61,987,62,10000,11.83,210,NULL,0,40,1679552474,1679596929,2023-03-23,15:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,285.45,284.51,984,68,10000,6.71,234,NULL,0,75,1679552474,1679596929,2023-03-23,16:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,285.27,284.31,984,68,10000,7.2,220,0,0,75,1679552474,1679596929,2023-03-23,17:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03d,284.45,283.44,986,69,10000,7.72,180,0,0,40,1679552474,1679596929,2023-03-23,18:00:00
53.3498,-6.2603,521,Rain,"shower rain",09n,283.35,282.33,984,73,10000,7.72,180,0,0,20,1679552474,1679596929,2023-03-23,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.58,278.14,984,78,10000,12.35,220,NULL,0,75,1679552474,1679596929,2023-03-23,20:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.27,277.18,986,74,10000,8.75,210,NULL,0,20,1679552474,1679596929,2023-03-23,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,280.91,276.33,985,74,10000,10.29,210,NULL,0,20,1679552474,1679596929,2023-03-23,22:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,280.82,276.33,986,74,10000,9.77,220,0,0,40,1679552474,1679596929,2023-03-23,23:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,280.85,276.5,986,74,10000,9.26,210,0,0,20,1679638727,1679683437,2023-03-24,00:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.04,276.62,987,73,10000,9.77,220,0,0,75,1679638727,1679683437,2023-03-24,01:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.45,277.28,986,75,10000,9.26,210,0,0,75,1679638727,1679683437,2023-03-24,02:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.35,277.15,986,75,10000,9.26,220,0,0,75,1679638727,1679683437,2023-03-24,03:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.38,276.95,987,75,10000,10.29,220,0,0,75,1679638727,1679683437,2023-03-24,04:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.9,277.64,986,74,10000,10.29,210,0,0,75,1679638727,1679683437,2023-03-24,05:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.9,277.76,988,75,10000,9.77,220,0,0,75,1679638727,1679683437,2023-03-24,06:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,282.18,278.13,988,76,10000,9.77,220,0,0,75,1679638727,1679683437,2023-03-24,07:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03d,282.53,279.55,988,74,10000,6.17,200,0,0,40,1679638727,1679683437,2023-03-24,08:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03d,283.79,282.76,987,71,10000,9.77,210,0,0,40,1679638727,1679683437,2023-03-24,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.56,283.48,988,66,10000,10.8,220,0,0,75,1679638727,1679683437,2023-03-24,10:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,285.32,284.26,988,64,10000,10.29,210,NULL,0,75,1679638727,1679683437,2023-03-24,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.64,284.72,986,68,10000,11.83,220,NULL,0,40,1679638727,1679683437,2023-03-24,12:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,286.49,285.39,986,58,10000,12.35,210,NULL,0,20,1679638727,1679683437,2023-03-24,13:00:00
53.3498,-6.2603,521,Rain,"shower rain",09d,284.31,283.31,986,70,4500,10.8,230,0.25,0,75,1679638727,1679683437,2023-03-24,14:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,283.15,279.1,986,81,9000,11.32,220,1.78,0,40,1679638727,1679683437,2023-03-24,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.38,282.5,986,78,10000,11.83,230,0.38,0,40,1679638727,1679683437,2023-03-24,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.8,278.44,986,75,10000,12.35,230,NULL,0,75,1679638727,1679683437,2023-03-24,17:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.03,277.4,986,76,10000,12.35,230,NULL,0,75,1679638727,1679683437,2023-03-24,18:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.7,276.95,987,79,10000,12.35,230,NULL,0,20,1679638727,1679683437,2023-03-24,19:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,281.33,277,988,83,10000,9.77,230,NULL,0,40,1679638727,1679683437,2023-03-24,20:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.83,277.55,989,82,10000,10.29,240,NULL,0,75,1679638727,1679683437,2023-03-24,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.45,277.04,990,80,10000,10.29,240,NULL,0,75,1679638727,1679683437,2023-03-24,22:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,281.45,277.16,992,83,10000,9.77,240,0,0,75,1679638727,1679683437,2023-03-24,23:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.43,277.52,993,83,10000,8.23,260,0,0,75,1679724981,1679769946,2023-03-25,00:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.44,277.4,994,84,10000,8.75,240,0,0,75,1679724981,1679769946,2023-03-25,01:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,280.87,276.65,995,85,10000,8.75,240,NULL,0,40,1679724981,1679769946,2023-03-25,02:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,280.8,276.56,995,85,10000,8.75,240,NULL,0,40,1679724981,1679769946,2023-03-25,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,280.45,276.17,996,85,10000,8.49,260,NULL,0,40,1679724981,1679769946,2023-03-25,04:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,280.29,276.04,998,86,10000,8.23,240,0,0,40,1679724981,1679769946,2023-03-25,05:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.65,276.81,999,88,10000,7.2,240,0,0,75,1679724981,1679769946,2023-03-25,06:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.27,277.18,999,86,10000,8.75,240,0,0,75,1679724981,1679769946,2023-03-25,07:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.9,278.27,1000,85,10000,7.72,270,0,0,75,1679724981,1679769946,2023-03-25,08:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.7,279.31,1001,80,10000,7.72,260,0,0,75,1679724981,1679769946,2023-03-25,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.69,282.76,1002,75,10000,8.23,250,0,0,75,1679724981,1679769946,2023-03-25,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.66,283.69,1003,70,10000,7.2,260,NULL,0,75,1679724981,1679769946,2023-03-25,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.49,283.59,1003,73,10000,7.15,270,NULL,0,75,1679724981,1679769946,2023-03-25,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.75,283.82,1002,71,10000,5.14,240,0.25,0,40,1679724981,1679769946,2023-03-25,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.16,284.24,1002,70,10000,6.17,250,NULL,0,40,1679724981,1679769946,2023-03-25,14:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10d,283.86,283,1002,77,10000,3.6,260,1.19,0,40,1679724981,1679769946,2023-03-25,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.99,283.19,1002,79,10000,3.09,220,0.25,0,75,1679724981,1679769946,2023-03-25,16:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,285.6,284.73,1001,70,10000,2.57,210,0,0,75,1679724981,1679769946,2023-03-25,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.67,283.81,1001,74,10000,2.57,130,0,0,75,1679724981,1679769946,2023-03-25,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,283.08,282.21,1001,78,10000,2.06,110,0,0,75,1679724981,1679769946,2023-03-25,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.86,280.4,1001,81,10000,2.57,100,0,0,75,1679724981,1679769946,2023-03-25,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.05,280.36,1001,84,10000,1.54,0,0,0,75,1679724981,1679769946,2023-03-25,21:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,280.16,278.38,1000,87,10000,2.57,90,0,0,40,1679724981,1679769946,2023-03-25,22:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,278.92,276.52,1001,90,10000,3.09,90,0,0,40,1679724981,1679769946,2023-03-25,23:00:00
53.3498,-6.2603,701,Mist,mist,50n,280.05,278.16,1001,90,2500,2.68,120,0,0,75,1679811235,1679856454,2023-03-26,00:00:00
53.3498,-6.2603,701,Mist,mist,50n,281.14,279.54,1001,92,4000,2.57,100,0,0,75,1679811235,1679856454,2023-03-26,02:00:00
53.3498,-6.2603,741,Fog,fog,50n,281.47,279.59,1001,92,800,3.09,80,0,0,75,1679811235,1679856454,2023-03-26,03:00:00
53.3498,-6.2603,741,Fog,fog,50n,281.36,279.46,1001,92,600,3.09,30,0,0,75,1679811235,1679856454,2023-03-26,04:00:00
53.3498,-6.2603,741,Fog,fog,50n,281.45,278.77,1001,91,800,4.63,30,0.51,0,75,1679811235,1679856454,2023-03-26,05:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.44,278.34,1002,92,7000,5.66,40,0.38,0,75,1679811235,1679856454,2023-03-26,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.31,278.18,1003,91,9000,5.66,50,NULL,0,75,1679811235,1679856454,2023-03-26,07:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.1,278.12,1005,92,9000,5.14,40,NULL,0,75,1679811235,1679856454,2023-03-26,08:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,280.85,277.6,1007,90,9000,5.66,40,0,0,75,1679811235,1679856454,2023-03-26,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,280.83,277.78,1009,89,10000,5.14,40,0.25,0,75,1679811235,1679856454,2023-03-26,10:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09d,280.85,277.8,1010,89,4000,5.14,20,0.25,0,75,1679811235,1679856454,2023-03-26,11:00:00
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09d,280.47,276.93,1012,91,7000,6.17,10,0.25,0,75,1679811235,1679856454,2023-03-26,12:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10d,280.47,276.93,1013,90,10000,6.17,20,1.02,0,75,1679811235,1679856454,2023-03-26,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,280.75,276.94,1014,85,10000,7.2,360,0.25,0,75,1679811235,1679856454,2023-03-26,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.57,278.33,1015,78,10000,6.17,30,NULL,0,75,1679811235,1679856454,2023-03-26,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.64,278.6,1016,74,10000,5.66,30,NULL,0,75,1679811235,1679856454,2023-03-26,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.74,278.72,1017,73,10000,5.66,40,NULL,0,75,1679811235,1679856454,2023-03-26,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.39,278.7,1018,71,10000,4.63,60,0,0,75,1679811235,1679856454,2023-03-26,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,280.85,278.54,1019,72,10000,3.6,30,0,0,75,1679811235,1679856454,2023-03-26,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.6,279.32,1020,75,10000,2.06,20,0,0,75,1679811235,1679856454,2023-03-26,20:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,280.26,278.13,1020,73,10000,3.09,30,0,0,20,1679811235,1679856454,2023-03-26,21:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,278.9,276.88,1021,74,10000,2.57,70,0,0,20,1679811235,1679856454,2023-03-26,22:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,278.37,277.3,1022,73,10000,1.54,320,0,0,0,1679811235,1679856454,2023-03-26,23:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,277.78,275.55,1023,81,10000,2.57,300,0,0,0,1679897489,1679942962,2023-03-27,00:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,276.14,273.17,1023,85,10000,3.09,310,0,0,0,1679897489,1679942962,2023-03-27,01:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,275.26,272.56,1024,87,10000,2.57,320,0,0,0,1679897489,1679942962,2023-03-27,02:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,273.67,270.2,1024,89,10000,3.09,330,0,0,0,1679897489,1679942962,2023-03-27,03:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,274.63,272.35,1024,86,10000,2.06,300,0,0,0,1679897489,1679942962,2023-03-27,04:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,274.16,271.26,1024,86,10000,2.57,280,0,0,0,1679897489,1679942962,2023-03-27,05:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,273.79,271.37,1024,88,10000,2.06,130,0,0,20,1679897489,1679942962,2023-03-27,06:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,273.54,271.08,1025,87,10000,2.06,310,0,0,20,1679897489,1679942962,2023-03-27,07:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02d,274.6,271.78,1025,87,10000,2.57,360,0,0,20,1679897489,1679942962,2023-03-27,08:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02d,277.94,275.74,1025,83,10000,2.57,100,0,0,20,1679897489,1679942962,2023-03-27,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,279.69,277.44,1025,76,10000,3.09,60,0,0,75,1679897489,1679942962,2023-03-27,10:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03d,280.73,278.39,1025,70,10000,3.6,90,0,0,40,1679897489,1679942962,2023-03-27,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.11,280.07,1025,68,10000,3.6,70,NULL,0,75,1679897489,1679942962,2023-03-27,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.36,279.9,1025,71,10000,4.63,110,NULL,0,75,1679897489,1679942962,2023-03-27,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.87,280.15,1024,70,10000,5.66,130,NULL,0,75,1679897489,1679942962,2023-03-27,14:00:00
